text,base_prob_TRUE,specialist_prob_TRUE,route_band,route_used,final_label
"Images from Barron’s Encyclopedia are used as educational longreads.""},{""url"":""books.google.com"", ""usr/sbinresolution"", ""usr/sbinreboot"", ""usr/sbinrenice"", ""usr/sbinrm"", ""usr/sbinrmdir"", ""usr/sbinrpm"", ""usr/sbinrsh"", ""usr/sbinrsync"", ""usr/sbinrtacct"", ""usr/sbinrtmon"", ""usr/sbinrtquery"", ""usr/sbinrtsetup"", ""usr/sbinrtunl"", ""usr/sbinrtvbuf"", ""usr/sbinrtvbufinfo"", ""usr/sbinrtvbufsize"", ""usr/sbinrtvbufsize"", ""usr/sbinrtvbufsize"", ""usr/sbinrwm"", ""usr/sbinrzip"", ""usr/sbinrzip2"", ""usr/sbinrzip2recover"", ""usr/sbinrzip2recover"", ""usr/sbinrzip2recover"", ""usr/sbinrzip2recover"", ""usr/sbinrzip2recover"", ""usr/sbinrzip2recover"", ""usr/sbinrzip2recover"", ""usr/sbinrzip2recover"", ""usr/sbinrzip2recover"", "".",0.47094646,0.3472932,low_010_high_090,specialist_uncertain_band,TRUE
"As much noise is made about interior decorators doing something ""different"" time after one year, it is still a challenge to stand out from the crowd.",0.0038171401,0.006536585,low_010_high_090,base_low_confident_FALSE,FALSE
Break up each run or repeating route by distance; it can help getting through a long run when you have a goal to hit.,0.0041532386,0.0075125005,low_010_high_090,base_low_confident_FALSE,FALSE
"To ensure and maintain peak THC levels during growth as a result you will need to provide your plants with the right environment, nutrients, and light exposure.",0.0041586184,0.0065161395,low_010_high_090,base_low_confident_FALSE,FALSE
"This is incredibly difficult for a feral cat.
There's some sort of sickness going around.",0.0055882125,0.009301611,low_010_high_090,base_low_confident_FALSE,FALSE
"Please prepare your notes according  
the format BV-202H-2 (see Organization Chartand note the specific fields beyond the “Name” and “Notes” fields which have been filled in and which are blank.",0.9691442,0.9501769,low_010_high_090,base_high_confident_TRUE,TRUE
"Unsure,”)
You can respond here, somehow indicating your willingness while also selling your high level of intelligence, immense knowledge for the subject, or your ability to get things done in a timely manner.",0.8883816,0.8388847,low_010_high_090,specialist_uncertain_band,TRUE
Expressing oneself by smiling jov (A. A good exercise for a shy person is to smile at people and make eye contact.,0.0048769834,0.008491976,low_010_high_090,base_low_confident_FALSE,FALSE
"There’ also some underlying social commentary about masculinity and male behaviour, particularly the idea that men have to be tough and strong, and that being vulnerable is seen as a weakness.",0.0038021163,0.006325675,low_010_high_090,base_low_confident_FALSE,FALSE
"Got some tips?""

Well done that person and the person you're addressing! Based simply on those two sentences, I'd say the person giving tips is a veteran of the field, or at least a long-term participant, and has a lot of experience.",0.0077149365,0.014717973,low_010_high_090,base_low_confident_FALSE,FALSE
With temperatures dwinding and the sky warning surfaces for snow accumulation all areas will receive a blanket of white this weekend.,0.0068113105,0.0122433845,low_010_high_090,base_low_confident_FALSE,FALSE
"At 101 miles per hour. Thermal window breaker, 2-door hard top, 4-wheel drive, 8-track stereo, and a 318 cubic inch V8 engine.",0.016969066,0.037774738,low_010_high_090,base_low_confident_FALSE,FALSE
With top-notch acting and a gripping ent win the coveted role of Spiderman before the release of the first movie.,0.009305769,0.019480314,low_010_high_090,base_low_confident_FALSE,FALSE
"Disclaimer:I actually work for Proyan skincare-so providing me any skincare issues, but basically, typically moisturisors over the counter, and it's important to remember that they are not as powerful as prescription medications.",0.9824898,0.97146004,low_010_high_090,base_high_confident_TRUE,TRUE
"progression essay The green, brown heights are brought into full relief as shifting variants of traveling his ways through the forest.",0.46367344,0.6641317,low_010_high_090,specialist_uncertain_band,TRUE
"Southwest Georgia, Alabama magazine visiting the area in 19423. The name of the magazine is ""The South"" and the magazine is published by the Southern Railway.",0.02080717,0.030753937,low_010_high_090,base_low_confident_FALSE,FALSE
Noting that Mark said he was looking we could sweep and do some plome work. Say better upon it and then I can decide whether it is worth it or not.,0.9729644,0.9573302,low_010_high_090,base_high_confident_TRUE,TRUE
"Everywhere that space is used the racks above, and displays lining up the shelves.",0.004420378,0.0077035087,low_010_high_090,base_low_confident_FALSE,FALSE
"This report improves society's knowledge base as broadening insights offers ways and models to advocate against excessive motor vehicle usage, resulting effect’s on the environment and the economy.",0.94776154,0.9164332,low_010_high_090,base_high_confident_TRUE,TRUE
These challenges come not alongside the increasing provisionality produced whereupon healthcare companies and grouchiness are enforced pretty laborers.,0.98253524,0.97383636,low_010_high_090,base_high_confident_TRUE,TRUE
Incipectives can take afftnity forms depending online whether yow want it to be a simple or a complex one.,0.007580928,0.014853827,low_010_high_090,base_low_confident_FALSE,FALSE
"This feels like the right one.”

In the context menu that provides more information about the selected item, it is not clear to me whether the 'This feels like the right one' text is a clickable link or not.",0.012262262,0.024136912,low_010_high_090,base_low_confident_FALSE,FALSE
There's roasted almost exclusively for espresso. The coffee Knows : second-wave to third in my head when thinking of differentiating shades of the coffee bean.,0.92158586,0.8961072,low_010_high_090,base_high_confident_TRUE,TRUE
There's lot of work that workers116 and other organizations around the UK could do to help the NHS during this crisis.,0.0048714415,0.008564186,low_010_high_090,base_low_confident_FALSE,FALSE
"Makoa Tech Group has expertise around designing expandables high power on-board H.V.Lighting charging interface units.
Magnetic charging technology allows for contactless charging of electric vehicles.",0.8392027,0.8278045,low_010_high_090,specialist_uncertain_band,TRUE
Here may be some examples exemplated using memory places construction procedure we can use to explain it more clearly.,0.0082523385,0.015172666,low_010_high_090,base_low_confident_FALSE,FALSE
Therefore selecting a breathable trailhead t Shirt or a five-pocket trailhead cargo shirt is meticulous efficiency. Wrangelcooper is a great online store that offers a wide variety of products.,0.9785528,0.9691691,low_010_high_090,base_high_confident_TRUE,TRUE
"If possible include any special dinner events or dinners that feature multiple chefs.

4.",0.011453189,0.019680882,low_010_high_090,base_low_confident_FALSE,FALSE
"*ahhh*
""First of of all we can discuss about web hosting services in brief.",0.0040712235,0.0070522786,low_010_high_090,base_low_confident_FALSE,FALSE
Next time on the roadward stroll outside the office complex to keep your eyes on the road.,0.0038663133,0.006604609,low_010_high_090,base_low_confident_FALSE,FALSE
"When integrated, each part was chosen deliberately whereby it gave extra value in aesthetics, curb-enchantment points and delighted human liveliness standards.",0.97788084,0.9684862,low_010_high_090,base_high_confident_TRUE,TRUE
"Finesima is proud and honored to work beside you on disse
Finima Limited is required for different units of Metro Cash&M Carroll in India.",0.97975266,0.9690401,low_010_high_090,base_high_confident_TRUE,TRUE
Family histories contribute to our sense “iscare” about each other at best.,0.004988017,0.008678142,low_010_high_090,base_low_confident_FALSE,FALSE
"Although turbines are designed for one variability character only (i), and it can be considered to be the most important one from the point of view of the turbine manufacturer, the turbines are installed in wind farms that are exposed to various wind conditions.",0.010896363,0.018424325,low_010_high_090,base_low_confident_FALSE,FALSE
Applegate's family ended hers ironically by placing flowers on scene after scene just as the police were about to arrive.,0.00586966,0.010573959,low_010_high_090,base_low_confident_FALSE,FALSE
"There exists now chance of sprink, however there is certainly continues to become an opportunity to have a peek at the first version of the film on the web.",0.017488323,0.028636362,low_010_high_090,base_low_confident_FALSE,FALSE
"Well-known chorus girls in matching dresses sang “What causes the rocks still to burn, what burns in you with such a raging creative genius? What makes you so different from the rest.",0.061442733,0.20053993,low_010_high_090,base_low_confident_FALSE,FALSE
